ID,official_name,type,subchapter_code,language,synonym_found,morphemes,illustrations,master_sheet_subchapters_linked
ID150,Te-amoxtli,plant,09p,spanish,te-amoxtli,Amatl/paper; Te/stone,p007_03; p029_02,01a; 05d; 05e; 08b; 08g; 09f; 09p; 09q; 12b
ID150,Te-amoxtli,plant,09q,english,te-amoxtli,Amatl/paper; Te/stone,p007_03; p029_02,01a; 05d; 05e; 08b; 08g; 09f; 09p; 09q; 12b
ID150,Te-amoxtli,plant,09q,spanish,te-amoxtli,Amatl/paper; Te/stone,p007_03; p029_02,01a; 05d; 05e; 08b; 08g; 09f; 09p; 09q; 12b
ID150,Te-amoxtli,plant,12b,english,te-amoxtli,Amatl/paper; Te/stone,p007_03; p029_02,01a; 05d; 05e; 08b; 08g; 09f; 09p; 09q; 12b
ID150,Te-amoxtli,plant,12b,spanish,te-amoxtli,Amatl/paper; Te/stone,p007_03; p029_02,01a; 05d; 05e; 08b; 08g; 09f; 09p; 09q; 12b
ID154,Te-memetla,plant,06c,english,tememetla,Te/stone,nan,06c
ID154,Te-memetla,plant,06c,spanish,tememetla,Te/stone,nan,06c
ID155,Teo-amatl,plant,09c,english,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID155,Teo-amatl,plant,09c,spanish,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID155,Teo-amatl,plant,09d,english,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID155,Teo-amatl,plant,09d,spanish,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID155,Teo-amatl,plant,09h,english,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID155,Teo-amatl,plant,09h,spanish,teo-amatl,Amatl/paper; Teo/divine,nan,09c; 09d; 09h
ID157,Teo-xihuitl v1,plant,07c,english,teo-xihuitl,"Teo/divine; Xihuitl/herbs, green leaves",nan,07c
ID157,Teo-xihuitl v1,plant,07c,spanish,teo-xihuitl,"Teo/divine; Xihuitl/herbs, green leaves",nan,07c
ID160,Tepe-chian,plant,08e,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08e,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08f,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08f,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08g,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08g,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08j,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,08j,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,09b,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,09b,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,09g,english,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID160,Tepe-chian,plant,09g,spanish,tepe-chian,Tepe/hill or mountain,nan,08e; 08f; 08g; 08j; 09b; 09g
ID163,Tequam-maitl,plant,01d,english,tequam-maitl,nan,p010_03,01d
ID163,Tequam-maitl,plant,01d,spanish,tequam-maitl,nan,p010_03,01d
ID164,Tequixqui-zacatl,plant,02f,english,tequixqui-zacatl,Zacatl/grass,p019_02,02f
ID164,Tequixqui-zacatl,plant,02f,spanish,tequixqui-zacatl,Zacatl/grass,p019_02,02f
ID165,Te-tzapotl,plant,08a,english,te-tzapotl,Te/stone,nan,08a; 08b
ID165,Te-tzapotl,plant,08a,spanish,te-tzapotl,Te/stone,nan,08a; 08b
ID165,Te-tzapotl,plant,08b,english,te-tzapotl,Te/stone,nan,08a; 08b
ID165,Te-tzapotl,plant,08b,spanish,te-tzapotl,Te/stone,nan,08a; 08b
ID166,Te-tzitzicaztli,plant,09k,english,te-tzitzicaztli,Te/stone,nan,09k
ID166,Te-tzitzicaztli,plant,09k,spanish,te-tzitzicaztli,Te/stone,nan,09k
ID167,Te-tzitzilin,plant,10a,english,te-tzilin,Te/stone,p094_03,10a
ID167,Te-tzitzilin,plant,10a,spanish,te-tzilin,Te/stone,p094_03,10a
ID168,Te-xiyotl,plant,06c,english,te-xiyotl,Te/stone; Xiyotl/young maize ear,nan,06c; 09p
ID168,Te-xiyotl,plant,06c,spanish,te-xiyotl,Te/stone; Xiyotl/young maize ear,nan,06c; 09p
ID168,Te-xiyotl,plant,09p,english,te-xiyotl,Te/stone; Xiyotl/young maize ear,nan,06c; 09p
ID168,Te-xiyotl,plant,09p,spanish,te-xiyotl,Te/stone; Xiyotl/young maize ear,nan,06c; 09p
ID170,Tetezhuatic,plant,06e,english,te-tezhuatic,nan,nan,06e
ID170,Tetezhuatic,plant,06e,spanish,te-tezhuatic,nan,nan,06e
ID171,Tetzmi-nopalli,plant,05g,english,tetzmi-nopalli,Nopalli/nopal,nan,05g
ID171,Tetzmi-nopalli,plant,05g,spanish,tetzmi-nopalli,Nopalli/nopal,nan,05g
ID172,Tetzmitl,plant,02f,english,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,02f,spanish,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09b,english,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09b,spanish,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09e,english,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09e,spanish,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09l,english,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09l,spanish,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09p,english,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID172,Tetzmitl,plant,09p,spanish,tetzmitl,nan,p019_01,02f; 09b; 09e; 09l; 09p
ID173,Tetzmi-xochitl,plant,01d,english,tetzmi-xochitl,Xochitl/flower,nan,01d; 08d
ID173,Tetzmi-xochitl,plant,01d,spanish,tetzmi-xochitl,Xochitl/flower,nan,01d; 08d
ID173,Tetzmi-xochitl,plant,08d,english,tetzmi-xochitl,Xochitl/flower,nan,01d; 08d
ID173,Tetzmi-xochitl,plant,08d,spanish,tetzmi-xochitl,Xochitl/flower,nan,01d; 08d
ID176,Tezon-patli,plant,01d,english,tezon-patli,Patli/medicine,p010_01,01d
ID176,Tezon-patli,plant,01d,spanish,tezon-patli,Patli/medicine,p010_01,01d
ID178,Tolohua xihuitl,plant,03a,english,tolova,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,03a,spanish,tolova,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,06f,english,tolova,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,06f,spanish,tolova,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,06g,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,06g,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,07e,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,07e,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08a,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08a,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08i,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08i,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08j,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,08j,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,09n,english,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID178,Tolohua xihuitl,plant,09n,spanish,tolohua,"Xihuitl/herbs, green leaves",p049_01,03a; 06f; 06g; 07e; 08a; 08i; 08j; 09n
ID179,Tlapatl,plant,03a,english,tlapatl,nan,nan,03a
ID179,Tlapatl,plant,03a,spanish,tlapatl,nan,nan,03a
ID180,Tol-patlactli,plant,05d,english,tol-patlactli,Patli/medicine,p029_03,05d; 09e
ID180,Tol-patlactli,plant,05d,spanish,tol-patlactli,Patli/medicine,p029_03,05d; 09e
ID180,Tol-patlactli,plant,09e,english,tol-patlctli,Patli/medicine,p029_03,05d; 09e
ID180,Tol-patlactli,plant,09e,spanish,tol-patlctli,Patli/medicine,p029_03,05d; 09e
ID181,Tomaz-quitl,plant,08l,english,tomazquitl,nan,p069_02,08l
ID181,Tomaz-quitl,plant,08l,spanish,tomazquitl,nan,p069_02,08l
ID182,Tonaca-xochitl,plant,10f,english,tonaca-xochitl,Xochitl/flower,p099_02,10f
ID182,Tonaca-xochitl,plant,10f,spanish,tonaca-xochitl,Xochitl/flower,p099_02,10f
ID185,Ayauh-tonan-yxiuh,plant,10f,english,ayauh-tonan-yxiuh,"Ayauh/mist or fog; Xihuitl/herbs, green leaves",p099_03,10f
ID185,Ayauh-tonan-yxiuh,plant,10f,spanish,ayauh-tonan-yxiuh,"Ayauh/mist or fog; Xihuitl/herbs, green leaves",p099_03,10f
ID187,Topozan,plant,09g,english,topozan,nan,nan,09g
ID187,Topozan,plant,09g,spanish,topozan,nan,nan,09g
ID189,Totoloctzin,plant,10f,english,totoloctzin,nan,p099_01,10f
ID189,Totoloctzin,plant,10f,spanish,totoloctzin,nan,p099_01,10f
ID190,Tlaca-camotli,plant,07d,english,tlaca-camotli,Tlacatl/person,nan,07d; 09e
ID190,Tlaca-camotli,plant,07d,spanish,tlaca-camotli,Tlacatl/person,nan,07d; 09e
ID190,Tlaca-camotli,plant,09e,english,tlaca-camotli,Tlacatl/person,nan,07d; 09e
ID190,Tlaca-camotli,plant,09e,spanish,tlaca-camotli,Tlacatl/person,nan,07d; 09e
ID192,Tlaco-amatl,plant,07k,english,tlacomatl,Amatl/paper; Tlaco/half or middle,nan,07k
ID192,Tlaco-amatl,plant,07k,spanish,tlacomatl,Amatl/paper; Tlaco/half or middle,nan,07k
ID193,Tlaco-ecapatli,plant,09l,english,tlaco-eca-patli,Ecatl/wind; Tlaco/half or middle,nan,09l
ID193,Tlaco-ecapatli,plant,09l,spanish,tlaco-eca-patli,Ecatl/wind; Tlaco/half or middle,nan,09l
ID194,Tlaco-izqui-xochitl,plant,02b,english,tlaco-izqui-xochitl,Tlaco/half or middle; Xochitl/flower,nan,02b
ID194,Tlaco-izqui-xochitl,plant,02b,spanish,tlaco-izqui-xochitl,Tlaco/half or middle; Xochitl/flower,nan,02b
ID195,Tlaco-popotli,plant,11c,english,tlaco-popotl,Tlaco/half or middle,p108_02,11c
ID195,Tlaco-popotli,plant,11c,spanish,tlaco-popotl,Tlaco/half or middle,p108_02,11c
ID196,Tlaco-xilo-xochitl,plant,05h,english,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID196,Tlaco-xilo-xochitl,plant,05h,spanish,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID196,Tlaco-xilo-xochitl,plant,06b,english,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID196,Tlaco-xilo-xochitl,plant,06b,spanish,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID196,Tlaco-xilo-xochitl,plant,09d,english,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID196,Tlaco-xilo-xochitl,plant,09d,spanish,tlaco-xilo-xochitl,Tlaco/half or middle; Xochitl/flower,nan,05h; 06b; 09d
ID198,Tlal-ahuehuetl,plant,01b,english,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,01b,spanish,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09j,english,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09j,spanish,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09m,english,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09m,spanish,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09n,english,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,09n,spanish,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,12a,english,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID198,Tlal-ahuehuetl,plant,12a,spanish,tlal-ahuehuetl,Tlal/earth or ground,nan,01b; 09j; 09m; 09n; 12a
ID200,Tlal-ecapatli,plant,08j,english,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID200,Tlal-ecapatli,plant,08j,spanish,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID200,Tlal-ecapatli,plant,09e,english,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID200,Tlal-ecapatli,plant,09e,spanish,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID200,Tlal-ecapatli,plant,09q,english,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID200,Tlal-ecapatli,plant,09q,spanish,tlal-ecapatli,Ecatl/wind; Tlal/earth or ground,nan,08j; 09e; 09q
ID202,Tlal-mizquitl,plant,06e,english,tlal-mizquitl,Misquitl/mesquite; Tlal/earth or ground,nan,06e; 12a
ID202,Tlal-mizquitl,plant,06e,spanish,tlal-mizquitl,Misquitl/mesquite; Tlal/earth or ground,nan,06e; 12a
ID202,Tlal-mizquitl,plant,12a,english,tlal-mizquitl,Misquitl/mesquite; Tlal/earth or ground,nan,06e; 12a
ID202,Tlal-mizquitl,plant,12a,spanish,tlal-mizquitl,Misquitl/mesquite; Tlal/earth or ground,nan,06e; 12a
ID203,Tlal-patli,plant,09m,english,tlal-patli,Patli/medicine; Tlal/earth or ground,nan,09m
ID203,Tlal-patli,plant,09m,spanish,tlal-patli,Patli/medicine; Tlal/earth or ground,nan,09m
ID204,Tlal-quequetzal,plant,06d,english,tlal-quequetzal,"Quetzal/precious, feathered, or green; Tlal/earth or ground",nan,06d; 09d
ID204,Tlal-quequetzal,plant,06d,spanish,tlal-quequetzal,"Quetzal/precious, feathered, or green; Tlal/earth or ground",nan,06d; 09d
ID204,Tlal-quequetzal,plant,09d,english,tlal-quequetzal,"Quetzal/precious, feathered, or green; Tlal/earth or ground",nan,06d; 09d
ID204,Tlal-quequetzal,plant,09d,spanish,tlal-quequetzal,"Quetzal/precious, feathered, or green; Tlal/earth or ground",nan,06d; 09d
ID205,Tla-nen-popoloua,plant,09l,english,tlanen-popoloa,Tla/thing or something,nan,09l
ID205,Tla-nen-popoloua,plant,09l,spanish,tlanen-popoloa,Tla/thing or something,nan,09l
ID207,Tlanextia-yxiuh,plant,09h,english,tlanexti-yxiuh,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",nan,09h; 10d
ID207,Tlanextia-yxiuh,plant,09h,spanish,tlanexti-yxiuh,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",nan,09h; 10d
ID207,Tlanextia-yxiuh,plant,10d,english,tlanexti-yxiuh,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",nan,09h; 10d
ID207,Tlanextia-yxiuh,plant,10d,spanish,tlanexti-yxiuh,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",nan,09h; 10d
ID208,Tlanextia xiuhtontli,plant,05d,english,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,05d,spanish,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,05f,english,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,05f,spanish,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,05i,english,tlanextia xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,05i,spanish,tlanextia xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,07l,english,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,07l,spanish,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,07m,english,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,07m,spanish,tlanexti-xiuhtontli,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,11a,english,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID208,Tlanextia xiuhtontli,plant,11a,spanish,tlanexti,"Tlanextia/to shine light; Xihuitl/herbs, green leaves",p029_01,05d; 05f; 05i; 07l; 07m; 11a
ID209,Tlanextia quahuitl,plant,07l,english,tlanextia-quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,07l,spanish,tlanextia-quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,09b,english,tlanextia quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID209,Tlanextia quahuitl,plant,09b,spanish,tlanextia quahuitl,Quahuitl/tree or wood; Tlanextia/to shine light,p069_03,07l; 09b
ID211,Tlapal-achiyotl,plant,09d,english,tlapal-achiyotl,nan,nan,09d
ID211,Tlapal-achiyotl,plant,09d,spanish,tlapal-achiyotl,nan,nan,09d
ID212,Tlapol-cacahuatl,plant,08l,english,tlapal-cacahuatl,nan,p068_02,08l
ID212,Tlapol-cacahuatl,plant,08l,spanish,tlapal-cacahuatl,nan,p068_02,08l
ID213,Tlaquilin,plant,03a,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,03a,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09i,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09i,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09m,english,tlaquilin,nan,p022_03,03a; 09i; 09m
ID213,Tlaquilin,plant,09m,spanish,tlaquilin,nan,p022_03,03a; 09i; 09m
ID214,Tlatlacotic,plant,06c,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,06c,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,07a,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,07a,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,09q,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,09q,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10a,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10a,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10e,english,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID214,Tlatlacotic,plant,10e,spanish,tlatlacotic,nan,nan,06c; 07a; 09q; 10a; 10e
ID215,Tlatlanquaye,plant,01b,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,01b,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,03a,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,03a,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,05i,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,05i,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,06a,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,06a,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07f,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07f,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07i,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07i,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07l,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,07l,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,08k,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,08k,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09a,english,tlatlan-quaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09a,spanish,tlatlan-quaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09f,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09f,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09g,english,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
ID215,Tlatlanquaye,plant,09g,spanish,tlatlanquaye,nan,p034_01; p073_02,01b; 03a; 05i; 06a; 07f; 07i; 07l; 08k; 09a; 09f; 09g; 09h; 09i; 09m; 09n; 09q; 12a
